t, c	M(t), рад	E(t), рад	Theta(t), рад	
22362	3.25242	3.20851	3.17206
22363	3.25257	3.2086	3.1721
22364	3.25271	3.20868	3.17214
22365	3.25286	3.20877	3.17218
22366	3.253	3.20886	3.17222
22367	3.25315	3.20895	3.17226
22368	3.25329	3.20904	3.1723
22369	3.25344	3.20913	3.17234
22370	3.25358	3.20921	3.17238
22371	3.25373	3.2093	3.17242
22372	3.25388	3.20939	3.17246
22373	3.25402	3.20947	3.17249
22374	3.25417	3.20956	3.17254
22375	3.25431	3.20964	3.17258
22376	3.25446	3.20973	3.17262
22377	3.2546	3.20982	3.17266
22378	3.25475	3.20991	3.1727
22379	3.25489	3.21	3.17274
22380	3.25504	3.21008	3.17278
22381	3.25518	3.21017	3.17282
22382	3.25533	3.21026	3.17286
22383	3.25548	3.21035	3.1729
22384	3.25562	3.21044	3.17294
22385	3.25577	3.21053	3.17298
22386	3.25591	3.21061	3.17302
22387	3.25606	3.2107	3.17306
22388	3.2562	3.21079	3.1731
22389	3.25635	3.21088	3.17314
22390	3.25649	3.21097	3.17318
22391	3.25664	3.21106	3.17322
22392	3.25678	3.21114	3.17326
22393	3.25693	3.21123	3.1733
22394	3.25708	3.21132	3.17334
22395	3.25722	3.21141	3.17338
22396	3.25737	3.2115	3.17342
22397	3.25751	3.21158	3.17346
22398	3.25766	3.21167	3.1735
22399	3.2578	3.21176	3.17354
22400	3.25795	3.21185	3.17358
22401	3.25809	3.21194	3.17362
22402	3.25824	3.21203	3.17366
22403	3.25838	3.21211	3.1737
22404	3.25853	3.2122	3.17374
22405	3.25868	3.21228	3.17378
22406	3.25882	3.21237	3.17382
22407	3.25897	3.21246	3.17386
22408	3.25911	3.21254	3.1739
22409	3.25926	3.21263	3.17394
22410	3.2594	3.21272	3.17398
22411	3.25955	3.21281	3.17402
22412	3.25969	3.2129	3.17406
22413	3.25984	3.21298	3.1741
22414	3.25998	3.21307	3.17414
22415	3.26013	3.21316	3.17418
22416	3.26028	3.21325	3.17422
22417	3.26042	3.21334	3.17426
22418	3.26057	3.21343	3.1743
22419	3.26071	3.21351	3.17434
22420	3.26086	3.2136	3.17438
22421	3.261	3.21369	3.17442
22422	3.26115	3.21378	3.17446
22423	3.26129	3.21387	3.1745
22424	3.26144	3.21396	3.17454
22425	3.26158	3.21404	3.17458
22426	3.26173	3.21413	3.17462
22427	3.26187	3.21422	3.17466
22428	3.26202	3.21431	3.1747
22429	3.26217	3.2144	3.17474
22430	3.26231	3.21448	3.17478
22431	3.26246	3.21457	3.17482
22432	3.2626	3.21466	3.17486
22433	3.26275	3.21475	3.1749
22434	3.26289	3.21484	3.17494
22435	3.26304	3.21493	3.17498
22436	3.26318	3.21501	3.17502
22437	3.26333	3.2151	3.17506
22438	3.26347	3.21518	3.1751
22439	3.26362	3.21527	3.17514
22440	3.26377	3.21536	3.17518
22441	3.26391	3.21544	3.17522
22442	3.26406	3.21553	3.17526
22443	3.2642	3.21562	3.1753
22444	3.26435	3.21571	3.17534
22445	3.26449	3.2158	3.17538
22446	3.26464	3.21588	3.17542
22447	3.26478	3.21597	3.17546
22448	3.26493	3.21606	3.1755
22449	3.26507	3.21615	3.17554
22450	3.26522	3.21624	3.17558
22451	3.26537	3.21633	3.17562
22452	3.26551	3.21641	3.17566
22453	3.26566	3.2165	3.1757
22454	3.2658	3.21659	3.17574
22455	3.26595	3.21668	3.17578
22456	3.26609	3.21677	3.17582
22457	3.26624	3.21686	3.17586
22458	3.26638	3.21694	3.1759
22459	3.26653	3.21703	3.17594
22460	3.26667	3.21712	3.17598
22461	3.26682	3.21721	3.17602
22462	3.26697	3.2173	3.17606
22463	3.26711	3.21738	3.1761
22464	3.26726	3.21747	3.17614
22465	3.2674	3.21756	3.17618
22466	3.26755	3.21765	3.17622
22467	3.26769	3.21774	3.17626
22468	3.26784	3.21783	3.1763
22469	3.26798	3.21791	3.17634
22470	3.26813	3.218	3.17638
22471	3.26827	3.21809	3.17642
22472	3.26842	3.21817	3.17646
22473	3.26857	3.21826	3.1765
22474	3.26871	3.21834	3.17654
22475	3.26886	3.21843	3.17658
22476	3.269	3.21852	3.17662
22477	3.26915	3.21861	3.17666
22478	3.26929	3.2187	3.1767
22479	3.26944	3.21878	3.17674
22480	3.26958	3.21887	3.17678
22481	3.26973	3.21896	3.17682
22482	3.26987	3.21905	3.17686
22483	3.27002	3.21914	3.1769
22484	3.27017	3.21923	3.17694
22485	3.27031	3.21931	3.17698
22486	3.27046	3.2194	3.17702
22487	3.2706	3.21949	3.17706
22488	3.27075	3.21958	3.1771
22489	3.27089	3.21967	3.17714
22490	3.27104	3.21976	3.17718
22491	3.27118	3.21984	3.17722
22492	3.27133	3.21993	3.17726
22493	3.27147	3.22002	3.1773
22494	3.27162	3.22011	3.17734
22495	3.27177	3.2202	3.17738
22496	3.27191	3.22028	3.17742
22497	3.27206	3.22037	3.17746
22498	3.2722	3.22046	3.1775
22499	3.27235	3.22055	3.17754
22500	3.27249	3.22064	3.17758
22501	3.27264	3.22073	3.17762
22502	3.27278	3.22081	3.17766
22503	3.27293	3.2209	3.17771
22504	3.27307	3.22099	3.17775
22505	3.27322	3.22108	3.17779
22506	3.27337	3.22117	3.17783
22507	3.27351	3.22124	3.17786
22508	3.27366	3.22133	3.1779
22509	3.2738	3.22142	3.17794
22510	3.27395	3.22151	3.17798
22511	3.27409	3.2216	3.17802
22512	3.27424	3.22168	3.17806
22513	3.27438	3.22177	3.1781
22514	3.27453	3.22186	3.17814
22515	3.27467	3.22195	3.17818
22516	3.27482	3.22204	3.17822
22517	3.27496	3.22213	3.17826
22518	3.27511	3.22221	3.1783
22519	3.27526	3.2223	3.17834
22520	3.2754	3.22239	3.17838
22521	3.27555	3.22248	3.17842
22522	3.27569	3.22257	3.17846
22523	3.27584	3.22265	3.1785
22524	3.27598	3.22274	3.17854
22525	3.27613	3.22283	3.17858
22526	3.27627	3.22292	3.17862
22527	3.27642	3.22301	3.17866
22528	3.27656	3.2231	3.17871
22529	3.27671	3.22318	3.17875
22530	3.27686	3.22327	3.17879
22531	3.277	3.22336	3.17883
22532	3.27715	3.22345	3.17887
22533	3.27729	3.22354	3.17891
22534	3.27744	3.22363	3.17895
22535	3.27758	3.22371	3.17899
22536	3.27773	3.2238	3.17903
22537	3.27787	3.22389	3.17907
22538	3.27802	3.22398	3.17911
22539	3.27816	3.22407	3.17915
22540	3.27831	3.22415	3.17919
22541	3.27846	3.22424	3.17923
22542	3.2786	3.22433	3.17927
22543	3.27875	3.22441	3.1793
22544	3.27889	3.2245	3.17934
22545	3.27904	3.22458	3.17938
22546	3.27918	3.22467	3.17942
22547	3.27933	3.22476	3.17946
22548	3.27947	3.22485	3.1795
22549	3.27962	3.22494	3.17954
22550	3.27976	3.22503	3.17958
22551	3.27991	3.22511	3.17962
22552	3.28006	3.2252	3.17966
22553	3.2802	3.22529	3.17971
22554	3.28035	3.22538	3.17975
22555	3.28049	3.22547	3.17979
22556	3.28064	3.22555	3.17983
22557	3.28078	3.22564	3.17987
22558	3.28093	3.22573	3.17991
22559	3.28107	3.22582	3.17995
22560	3.28122	3.22591	3.17999
22561	3.28136	3.226	3.18003
22562	3.28151	3.22608	3.18007
22563	3.28166	3.22617	3.18011
22564	3.2818	3.22626	3.18015
22565	3.28195	3.22635	3.18019
22566	3.28209	3.22644	3.18023
22567	3.28224	3.22653	3.18027
22568	3.28238	3.22661	3.18031
22569	3.28253	3.2267	3.18035
22570	3.28267	3.22679	3.18039
22571	3.28282	3.22688	3.18043
22572	3.28296	3.22697	3.18047
22573	3.28311	3.22705	3.18051
22574	3.28326	3.22714	3.18055
22575	3.2834	3.22723	3.18059
22576	3.28355	3.22732	3.18063
22577	3.28369	3.22741	3.18067
22578	3.28384	3.2275	3.18071
22579	3.28398	3.22757	3.18075
22580	3.28413	3.22766	3.18079
22581	3.28427	3.22775	3.18083
22582	3.28442	3.22784	3.18087
22583	3.28456	3.22793	3.18091
22584	3.28471	3.22801	3.18095
22585	3.28486	3.2281	3.18099
22586	3.285	3.22819	3.18103
22587	3.28515	3.22828	3.18107
22588	3.28529	3.22837	3.18111
22589	3.28544	3.22845	3.18115
22590	3.28558	3.22854	3.18119
22591	3.28573	3.22863	3.18123
22592	3.28587	3.22872	3.18127
22593	3.28602	3.22881	3.18131
22594	3.28616	3.2289	3.18135
22595	3.28631	3.22898	3.18139
22596	3.28645	3.22907	3.18143
22597	3.2866	3.22916	3.18147
22598	3.28675	3.22925	3.18151
22599	3.28689	3.22934	3.18155
22600	3.28704	3.22943	3.18159
22601	3.28718	3.22951	3.18163
22602	3.28733	3.2296	3.18167
22603	3.28747	3.22969	3.18171
22604	3.28762	3.22978	3.18175
22605	3.28776	3.22987	3.18179
22606	3.28791	3.22995	3.18183
22607	3.28805	3.23004	3.18187
22608	3.2882	3.23013	3.18191
22609	3.28835	3.23022	3.18195
22610	3.28849	3.23031	3.18199
22611	3.28864	3.2304	3.18203
22612	3.28878	3.23048	3.18207
22613	3.28893	3.23057	3.18211
22614	3.28907	3.23066	3.18215
22615	3.28922	3.23075	3.18219
22616	3.28936	3.23084	3.18223
22617	3.28951	3.23091	3.18227
22618	3.28965	3.231	3.18231
22619	3.2898	3.23109	3.18235
22620	3.28995	3.23118	3.18239
22621	3.29009	3.23127	3.18243
22622	3.29024	3.23135	3.18247
22623	3.29038	3.23144	3.18251
22624	3.29053	3.23153	3.18255
22625	3.29067	3.23162	3.18259
22626	3.29082	3.23171	3.18263
22627	3.29096	3.2318	3.18267
22628	3.29111	3.23188	3.18271
22629	3.29125	3.23197	3.18275
22630	3.2914	3.23206	3.18279
22631	3.29155	3.23215	3.18283
22632	3.29169	3.23224	3.18287
22633	3.29184	3.23233	3.18291
22634	3.29198	3.23241	3.18295
22635	3.29213	3.2325	3.18299
22636	3.29227	3.23259	3.18303
22637	3.29242	3.23268	3.18307
22638	3.29256	3.23277	3.18311
22639	3.29271	3.23285	3.18315
22640	3.29285	3.23294	3.18319
22641	3.293	3.23303	3.18323
22642	3.29315	3.23312	3.18327
22643	3.29329	3.23321	3.18331
22644	3.29344	3.2333	3.18335
22645	3.29358	3.23338	3.18339
22646	3.29373	3.23347	3.18343
22647	3.29387	3.23356	3.18347
22648	3.29402	3.23365	3.18352
22649	3.29416	3.23374	3.18356
22650	3.29431	3.23383	3.1836
22651	3.29445	3.23391	3.18364
22652	3.2946	3.234	3.18368
22653	3.29475	3.23409	3.18372
22654	3.29489	3.23418	3.18376
22655	3.29504	3.23427	3.1838
22656	3.29518	3.23434	3.18383
22657	3.29533	3.23443	3.18387
22658	3.29547	3.23452	3.18391
22659	3.29562	3.23461	3.18395
22660	3.29576	3.2347	3.18399
22661	3.29591	3.23478	3.18403
22662	3.29605	3.23487	3.18407
22663	3.2962	3.23496	3.18411
22664	3.29635	3.23505	3.18415
22665	3.29649	3.23514	3.18419
22666	3.29664	3.23523	3.18423
22667	3.29678	3.23531	3.18427
22668	3.29693	3.2354	3.18431
22669	3.29707	3.23549	3.18435
22670	3.29722	3.23558	3.18439
22671	3.29736	3.23567	3.18444
22672	3.29751	3.23575	3.18448
22673	3.29765	3.23584	3.18452
22674	3.2978	3.23593	3.18456
22675	3.29795	3.23602	3.1846
22676	3.29809	3.23611	3.18464
22677	3.29824	3.2362	3.18468
22678	3.29838	3.23628	3.18472
22679	3.29853	3.23637	3.18476
22680	3.29867	3.23646	3.1848
22681	3.29882	3.23655	3.18484
22682	3.29896	3.23664	3.18488
22683	3.29911	3.23672	3.18492
22684	3.29925	3.23681	3.18496
22685	3.2994	3.2369	3.185
22686	3.29954	3.23699	3.18504
22687	3.29969	3.23708	3.18508
22688	3.29984	3.23717	3.18512
22689	3.29998	3.23725	3.18516
22690	3.30013	3.23734	3.1852
22691	3.30027	3.23743	3.18524
22692	3.30042	3.23752	3.18528
22693	3.30056	3.23761	3.18532
22694	3.30071	3.2377	3.18536
22695	3.30085	3.23778	3.1854
22696	3.301	3.23787	3.18544
22697	3.30114	3.23795	3.18548
22698	3.30129	3.23804	3.18552
22699	3.30144	3.23813	3.18556
22700	3.30158	3.23821	3.1856
22701	3.30173	3.2383	3.18564
22702	3.30187	3.23839	3.18568
22703	3.30202	3.23848	3.18572
22704	3.30216	3.23857	3.18576
22705	3.30231	3.23865	3.1858
22706	3.30245	3.23874	3.18584
22707	3.3026	3.23883	3.18588
22708	3.30274	3.23892	3.18592
22709	3.30289	3.23901	3.18596
22710	3.30304	3.2391	3.186
22711	3.30318	3.23918	3.18604
22712	3.30333	3.23927	3.18608
22713	3.30347	3.23936	3.18612
22714	3.30362	3.23945	3.18616
22715	3.30376	3.23954	3.1862
22716	3.30391	3.23962	3.18624
22717	3.30405	3.23971	3.18628
22718	3.3042	3.2398	3.18632
22719	3.30434	3.23989	3.18636
22720	3.30449	3.23998	3.1864
22721	3.30464	3.24007	3.18644
22722	3.30478	3.24015	3.18648
22723	3.30493	3.24024	3.18652
22724	3.30507	3.24033	3.18656
22725	3.30522	3.24042	3.1866
22726	3.30536	3.24051	3.18664
22727	3.30551	3.2406	3.18668
22728	3.30565	3.24068	3.18672
22729	3.3058	3.24077	3.18676
22730	3.30594	3.24086	3.1868
22731	3.30609	3.24095	3.18684
22732	3.30624	3.24104	3.18688
22733	3.30638	3.24112	3.18692
22734	3.30653	3.24121	3.18696
22735	3.30667	3.2413	3.187
22736	3.30682	3.24139	3.18704
22737	3.30696	3.24148	3.18709
22738	3.30711	3.24157	3.18713
22739	3.30725	3.24164	3.18716
22740	3.3074	3.24173	3.1872
22741	3.30754	3.24182	3.18724
22742	3.30769	3.24191	3.18728
22743	3.30784	3.242	3.18732
22744	3.30798	3.24208	3.18736
22745	3.30813	3.24217	3.1874
22746	3.30827	3.24226	3.18744
22747	3.30842	3.24235	3.18748
22748	3.30856	3.24244	3.18752
22749	3.30871	3.24252	3.18756
22750	3.30885	3.24261	3.1876
22751	3.309	3.2427	3.18764
22752	3.30914	3.24279	3.18768
22753	3.30929	3.24288	3.18772
22754	3.30944	3.24297	3.18776
22755	3.30958	3.24305	3.1878
22756	3.30973	3.24314	3.18784
22757	3.30987	3.24323	3.18788
22758	3.31002	3.24332	3.18792
22759	3.31016	3.24341	3.18796
22760	3.31031	3.2435	3.18801
22761	3.31045	3.24358	3.18805
22762	3.3106	3.24367	3.18809
22763	3.31074	3.24376	3.18813
22764	3.31089	3.24385	3.18817
22765	3.31104	3.24394	3.18821
22766	3.31118	3.24402	3.18825
22767	3.31133	3.24411	3.18829
22768	3.31147	3.2442	3.18833
22769	3.31162	3.24429	3.18837
22770	3.31176	3.24438	3.18841
22771	3.31191	3.24447	3.18845
22772	3.31205	3.24455	3.18849
22773	3.3122	3.24464	3.18853
22774	3.31234	3.24473	3.18857
22775	3.31249	3.24482	3.18861
22776	3.31263	3.24491	3.18865
22777	3.31278	3.245	3.18869
22778	3.31293	3.24508	3.18873
22779	3.31307	3.24517	3.18877
22780	3.31322	3.24526	3.18881
22781	3.31336	3.24535	3.18885
22782	3.31351	3.24544	3.18889
22783	3.31365	3.24552	3.18893
22784	3.3138	3.2456	3.18897
22785	3.31394	3.24569	3.18901
22786	3.31409	3.24578	3.18905
22787	3.31423	3.24587	3.18909
22788	3.31438	3.24595	3.18913
22789	3.31453	3.24604	3.18917
22790	3.31467	3.24613	3.18921
22791	3.31482	3.24622	3.18925
22792	3.31496	3.24631	3.18929
22793	3.31511	3.2464	3.18933
22794	3.31525	3.24648	3.18937
22795	3.3154	3.24657	3.18941
22796	3.31554	3.24666	3.18945
22797	3.31569	3.24675	3.18949
22798	3.31583	3.24684	3.18953
22799	3.31598	3.24692	3.18957
22800	3.31613	3.24701	3.18961
22801	3.31627	3.2471	3.18965
22802	3.31642	3.24719	3.18969
22803	3.31656	3.24728	3.18973
22804	3.31671	3.24737	3.18977
22805	3.31685	3.24745	3.18981
22806	3.317	3.24754	3.18985
22807	3.31714	3.24763	3.18989
22808	3.31729	3.24772	3.18993
22809	3.31743	3.24781	3.18997
22810	3.31758	3.2479	3.19001
22811	3.31773	3.24798	3.19005
22812	3.31787	3.24807	3.19009
22813	3.31802	3.24816	3.19013
22814	3.31816	3.24825	3.19017
22815	3.31831	3.24834	3.19021
22816	3.31845	3.24842	3.19025
22817	3.3186	3.24851	3.19029
22818	3.31874	3.2486	3.19033
22819	3.31889	3.24869	3.19037
22820	3.31903	3.24878	3.19041
22821	3.31918	3.24887	3.19045
22822	3.31933	3.24895	3.1905
22823	3.31947	3.24904	3.19054
22824	3.31962	3.24913	3.19058
22825	3.31976	3.24922	3.19062
22826	3.31991	3.24931	3.19066
22827	3.32005	3.24939	3.1907
22828	3.3202	3.24948	3.19074
22829	3.32034	3.24957	3.19078
22830	3.32049	3.24966	3.19082
22831	3.32063	3.24975	3.19086
22832	3.32078	3.24982	3.19089
22833	3.32093	3.24991	3.19093
22834	3.32107	3.25	3.19097
22835	3.32122	3.25009	3.19101
22836	3.32136	3.25018	3.19105
22837	3.32151	3.25027	3.19109
22838	3.32165	3.25035	3.19113
22839	3.3218	3.25044	3.19117
22840	3.32194	3.25053	3.19121
22841	3.32209	3.25062	3.19125
22842	3.32223	3.25071	3.19129
22843	3.32238	3.25079	3.19133
22844	3.32253	3.25088	3.19138
22845	3.32267	3.25097	3.19142
22846	3.32282	3.25106	3.19146
22847	3.32296	3.25115	3.1915
22848	3.32311	3.25124	3.19154
22849	3.32325	3.25132	3.19158
22850	3.3234	3.25141	3.19162
22851	3.32354	3.2515	3.19166
22852	3.32369	3.25159	3.1917
22853	3.32383	3.25168	3.19174
22854	3.32398	3.25177	3.19178
22855	3.32413	3.25185	3.19182
22856	3.32427	3.25194	3.19186
22857	3.32442	3.25203	3.1919
22858	3.32456	3.25212	3.19194
22859	3.32471	3.25221	3.19198
22860	3.32485	3.25229	3.19202
22861	3.325	3.25238	3.19206
22862	3.32514	3.25247	3.1921
22863	3.32529	3.25256	3.19214
22864	3.32543	3.25265	3.19218
22865	3.32558	3.25274	3.19222
22866	3.32572	3.25282	3.19226
22867	3.32587	3.25291	3.1923
22868	3.32602	3.253	3.19234
22869	3.32616	3.25309	3.19238
22870	3.32631	3.25318	3.19242
22871	3.32645	3.25327	3.19246
22872	3.3266	3.25335	3.1925
22873	3.32674	3.25344	3.19254
22874	3.32689	3.25353	3.19258
22875	3.32703	3.25362	3.19262
22876	3.32718	3.25371	3.19266
22877	3.32732	3.25379	3.1927
22878	3.32747	3.25388	3.19274
22879	3.32762	3.25397	3.19278
22880	3.32776	3.25406	3.19282
22881	3.32791	3.25415	3.19286
22882	3.32805	3.25424	3.1929
22883	3.3282	3.25431	3.19294
22884	3.32834	3.2544	3.19298
22885	3.32849	3.25449	3.19302
22886	3.32863	3.25458	3.19306
22887	3.32878	3.25467	3.1931
22888	3.32892	3.25475	3.19314
22889	3.32907	3.25484	3.19318
22890	3.32922	3.25493	3.19322
22891	3.32936	3.25502	3.19326
22892	3.32951	3.25511	3.1933
22893	3.32965	3.25519	3.19334
22894	3.3298	3.25528	3.19338
22895	3.32994	3.25537	3.19342
22896	3.33009	3.25546	3.19346
22897	3.33023	3.25555	3.1935
22898	3.33038	3.25564	3.19354
22899	3.33052	3.25572	3.19358
22900	3.33067	3.25581	3.19362
22901	3.33082	3.2559	3.19366
22902	3.33096	3.25599	3.1937
22903	3.33111	3.25608	3.19375
22904	3.33125	3.25617	3.19379
22905	3.3314	3.25625	3.19383
22906	3.33154	3.25634	3.19387
22907	3.33169	3.25643	3.19391
22908	3.33183	3.25652	3.19395
22909	3.33198	3.25661	3.19399
22910	3.33212	3.25669	3.19403
22911	3.33227	3.25678	3.19407
22912	3.33242	3.25687	3.19411
22913	3.33256	3.25696	3.19415
22914	3.33271	3.25705	3.19419
22915	3.33285	3.25714	3.19423
22916	3.333	3.25722	3.19427
22917	3.33314	3.25731	3.19431
22918	3.33329	3.2574	3.19435
22919	3.33343	3.25749	3.19439
22920	3.33358	3.25758	3.19443
22921	3.33372	3.25766	3.19447
22922	3.33387	3.25775	3.19451
22923	3.33402	3.25784	3.19455
22924	3.33416	3.25793	3.19459
22925	3.33431	3.25802	3.19463
22926	3.33445	3.25811	3.19467
22927	3.3346	3.25819	3.19471
22928	3.33474	3.25828	3.19475
22929	3.33489	3.25837	3.19479
22930	3.33503	3.25846	3.19483
22931	3.33518	3.25855	3.19487
22932	3.33532	3.25864	3.19491
22933	3.33547	3.25872	3.19495
22934	3.33562	3.25881	3.19499
22935	3.33576	3.2589	3.19503
22936	3.33591	3.25899	3.19507
22937	3.33605	3.25908	3.19511
22938	3.3362	3.25916	3.19515
22939	3.33634	3.25924	3.19519
22940	3.33649	3.25933	3.19523
22941	3.33663	3.25942	3.19527
22942	3.33678	3.25951	3.19531
22943	3.33692	3.25959	3.19535
22944	3.33707	3.25968	3.19539
22945	3.33721	3.25977	3.19543
22946	3.33736	3.25986	3.19547
22947	3.33751	3.25995	3.19551
22948	3.33765	3.26004	3.19555
22949	3.3378	3.26012	3.19559
22950	3.33794	3.26021	3.19563
22951	3.33809	3.2603	3.19567
22952	3.33823	3.26039	3.19571
22953	3.33838	3.26048	3.19575
22954	3.33852	3.26056	3.19579
22955	3.33867	3.26065	3.19583
22956	3.33881	3.26074	3.19587
22957	3.33896	3.26083	3.19591
22958	3.33911	3.26092	3.19595
22959	3.33925	3.26101	3.19599
22960	3.3394	3.26109	3.19603
22961	3.33954	3.26118	3.19608
22962	3.33969	3.26127	3.19612
22963	3.33983	3.26136	3.19616
22964	3.33998	3.26145	3.1962
22965	3.34012	3.26154	3.19624
22966	3.34027	3.26162	3.19628
22967	3.34041	3.26171	3.19632
22968	3.34056	3.2618	3.19636
22969	3.34071	3.26189	3.1964
22970	3.34085	3.26198	3.19644
22971	3.341	3.26206	3.19648
22972	3.34114	3.26215	3.19652
22973	3.34129	3.26224	3.19656
22974	3.34143	3.26233	3.1966
22975	3.34158	3.26242	3.19664
22976	3.34172	3.26251	3.19668
22977	3.34187	3.26259	3.19672
22978	3.34201	3.26268	3.19676
22979	3.34216	3.26277	3.1968
22980	3.34231	3.26286	3.19684
22981	3.34245	3.26295	3.19688
22982	3.3426	3.26304	3.19692
22983	3.34274	3.26312	3.19696
22984	3.34289	3.26321	3.197
22985	3.34303	3.2633	3.19704
22986	3.34318	3.26339	3.19708
22987	3.34332	3.26348	3.19712
22988	3.34347	3.26356	3.19716
22989	3.34361	3.26365	3.1972
22990	3.34376	3.26374	3.19724
22991	3.34391	3.26383	3.19728
22992	3.34405	3.26392	3.19732
22993	3.3442	3.26401	3.19736
22994	3.34434	3.26409	3.1974
22995	3.34449	3.26418	3.19744
22996	3.34463	3.26427	3.19748
22997	3.34478	3.26436	3.19752
22998	3.34492	3.26445	3.19757
22999	3.34507	3.26453	3.19761
23000	3.34521	3.26462	3.19765
23001	3.34536	3.2647	3.19768
23002	3.34551	3.26479	3.19772
23003	3.34565	3.26488	3.19776
23004	3.3458	3.26496	3.1978
23005	3.34594	3.26505	3.19784
23006	3.34609	3.26514	3.19788
23007	3.34623	3.26523	3.19792
23008	3.34638	3.26532	3.19796
23009	3.34652	3.26541	3.198
23010	3.34667	3.26549	3.19804
23011	3.34681	3.26558	3.19808
23012	3.34696	3.26567	3.19812
23013	3.34711	3.26576	3.19816
23014	3.34725	3.26585	3.1982
23015	3.3474	3.26594	3.19824
23016	3.34754	3.26602	3.19828
23017	3.34769	3.26611	3.19833
23018	3.34783	3.2662	3.19837
23019	3.34798	3.26629	3.19841
23020	3.34812	3.26638	3.19845
23021	3.34827	3.26646	3.19849
23022	3.34841	3.26655	3.19853
23023	3.34856	3.26664	3.19857
23024	3.34871	3.26673	3.19861
23025	3.34885	3.26682	3.19865
23026	3.349	3.26691	3.19869
23027	3.34914	3.26699	3.19873
23028	3.34929	3.26708	3.19877
23029	3.34943	3.26717	3.19881
23030	3.34958	3.26726	3.19885
23031	3.34972	3.26735	3.19889
23032	3.34987	3.26743	3.19893
23033	3.35001	3.26752	3.19897
23034	3.35016	3.26761	3.19901
23035	3.3503	3.2677	3.19905
23036	3.35045	3.26779	3.19909
23037	3.3506	3.26788	3.19913
23038	3.35074	3.26796	3.19917
23039	3.35089	3.26805	3.19921
23040	3.35103	3.26814	3.19925
23041	3.35118	3.26823	3.19929
23042	3.35132	3.26832	3.19933
23043	3.35147	3.26841	3.19937
23044	3.35161	3.26849	3.19941
23045	3.35176	3.26858	3.19945
23046	3.3519	3.26867	3.19949
23047	3.35205	3.26876	3.19953
23048	3.3522	3.26885	3.19957
23049	3.35234	3.26893	3.19961
23050	3.35249	3.26902	3.19965
23051	3.35263	3.26911	3.19969
23052	3.35278	3.2692	3.19974
23053	3.35292	3.26929	3.19978
23054	3.35307	3.26938	3.19982
23055	3.35321	3.26946	3.19986
23056	3.35336	3.26955	3.1999
23057	3.3535	3.26964	3.19994
23058	3.35365	3.26973	3.19998
23059	3.3538	3.26982	3.20002
23060	3.35394	3.26991	3.20006
23061	3.35409	3.26999	3.2001
23062	3.35423	3.27008	3.20014
23063	3.35438	3.27017	3.20018
23064	3.35452	3.27026	3.20022
23065	3.35467	3.27035	3.20026
23066	3.35481	3.27043	3.2003
23067	3.35496	3.27052	3.20034
23068	3.3551	3.27061	3.20038
23069	3.35525	3.2707	3.20042
23070	3.3554	3.27079	3.20046
23071	3.35554	3.27088	3.2005
23072	3.35569	3.27096	3.20054
23073	3.35583	3.27104	3.20058
23074	3.35598	3.27113	3.20062
23075	3.35612	3.27122	3.20066
23076	3.35627	3.27131	3.2007
23077	3.35641	3.27139	3.20074
23078	3.35656	3.27148	3.20078
23079	3.3567	3.27157	3.20082
23080	3.35685	3.27166	3.20086
23081	3.357	3.27175	3.2009
23082	3.35714	3.27183	3.20094
23083	3.35729	3.27192	3.20098
23084	3.35743	3.27201	3.20102
23085	3.35758	3.2721	3.20106
23086	3.35772	3.27219	3.2011
23087	3.35787	3.27228	3.20114
23088	3.35801	3.27236	3.20118
23089	3.35816	3.27245	3.20122
23090	3.3583	3.27254	3.20126
23091	3.35845	3.27263	3.2013
23092	3.3586	3.27272	3.20134
23093	3.35874	3.27281	3.20138
23094	3.35889	3.27289	3.20142
23095	3.35903	3.27298	3.20146
23096	3.35918	3.27307	3.2015
23097	3.35932	3.27316	3.20154
23098	3.35947	3.27325	3.20158
23099	3.35961	3.27333	3.20162
23100	3.35976	3.27342	3.20166
23101	3.3599	3.27351	3.2017
23102	3.36005	3.2736	3.20174
23103	3.3602	3.27369	3.20178
23104	3.36034	3.27378	3.20182
23105	3.36049	3.27386	3.20187
23106	3.36063	3.27395	3.20191
23107	3.36078	3.27404	3.20195
23108	3.36092	3.27413	3.20199
23109	3.36107	3.27422	3.20203
23110	3.36121	3.2743	3.20207
23111	3.36136	3.27439	3.20211
23112	3.3615	3.27448	3.20215
23113	3.36165	3.27457	3.20219
23114	3.3618	3.27466	3.20223
23115	3.36194	3.27475	3.20227
23116	3.36209	3.27483	3.20231
23117	3.36223	3.27492	3.20235
23118	3.36238	3.27501	3.20239
23119	3.36252	3.2751	3.20243
23120	3.36267	3.27519	3.20247
23121	3.36281	3.27528	3.20251
23122	3.36296	3.27536	3.20255
23123	3.3631	3.27545	3.20259
23124	3.36325	3.27554	3.20263
23125	3.36339	3.27563	3.20267
23126	3.36354	3.27572	3.20271
23127	3.36369	3.2758	3.20275
23128	3.36383	3.27589	3.20279
23129	3.36398	3.27598	3.20283
23130	3.36412	3.27607	3.20287
23131	3.36427	3.27616	3.20291
23132	3.36441	3.27625	3.20295
23133	3.36456	3.27633	3.20299
23134	3.3647	3.27642	3.20303
23135	3.36485	3.27651	3.20307
23136	3.36499	3.2766	3.20311
23137	3.36514	3.27669	3.20315
23138	3.36529	3.27678	3.2032
