7689.7	0.656723	4373.25	43200	0.000145444
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
156	0.0226893	0.0660044	0.144802	2650.7	0.210845	3.67089	3.67694
157	0.0228347	0.0664263	0.145725	2650.84	0.212179	3.67069	3.67682
158	0.0229802	0.0668482	0.146647	2650.98	0.213514	3.6705	3.6767
159	0.0231256	0.0672701	0.14757	2651.12	0.214848	3.6703	3.67658
160	0.0232711	0.0676919	0.148493	2651.27	0.216181	3.6701	3.67646
161	0.0234165	0.0681138	0.149416	2651.41	0.217514	3.6699	3.67634
162	0.0235619	0.0685356	0.150338	2651.56	0.218847	3.6697	3.67622
163	0.0237074	0.0689574	0.151261	2651.7	0.22018	3.6695	3.6761
164	0.0238528	0.0693791	0.152183	2651.85	0.221512	3.66929	3.67597
165	0.0239983	0.0698009	0.153105	2652	0.222844	3.66909	3.67585
166	0.0241437	0.0702226	0.154027	2652.15	0.224175	3.66888	3.67572
167	0.0242892	0.0706443	0.154949	2652.3	0.225507	3.66867	3.6756
168	0.0244346	0.071066	0.155871	2652.45	0.226838	3.66847	3.67547
169	0.0245801	0.0714876	0.156793	2652.6	0.228168	3.66826	3.67535
170	0.0247255	0.0719092	0.157715	2652.75	0.229498	3.66804	3.67522
171	0.0248709	0.0723308	0.158636	2652.9	0.230828	3.66783	3.67509
172	0.0250164	0.0727524	0.159558	2653.06	0.232158	3.66762	3.67496
173	0.0251618	0.0731739	0.160479	2653.21	0.233487	3.66741	3.67483
174	0.0253073	0.0735955	0.161401	2653.37	0.234815	3.66719	3.6747
175	0.0254527	0.074017	0.162322	2653.53	0.236144	3.66697	3.67457
176	0.0255982	0.0744384	0.163243	2653.68	0.237472	3.66675	3.67444
177	0.0257436	0.0748599	0.164164	2653.84	0.2388	3.66653	3.6743
178	0.0258891	0.0752813	0.165085	2654	0.240127	3.66631	3.67417
179	0.0260345	0.0757027	0.166005	2654.16	0.241454	3.66609	3.67404
180	0.0261799	0.0761241	0.166926	2654.32	0.242781	3.66587	3.6739
181	0.0263254	0.0765454	0.167847	2654.49	0.244107	3.66565	3.67376
182	0.0264708	0.0769667	0.168767	2654.65	0.245433	3.66542	3.67363
183	0.0266163	0.077388	0.169687	2654.81	0.246758	3.66519	3.67349
184	0.0267617	0.0778093	0.170607	2654.98	0.248083	3.66497	3.67335
185	0.0269072	0.0782305	0.171527	2655.15	0.249408	3.66474	3.67321
186	0.0270526	0.0786517	0.172447	2655.31	0.250732	3.66451	3.67308
187	0.027198	0.0790729	0.173367	2655.48	0.252056	3.66428	3.67294
188	0.0273435	0.0794941	0.174287	2655.65	0.25338	3.66404	3.67279
189	0.0274889	0.0799152	0.175206	2655.82	0.254703	3.66381	3.67265
190	0.0276344	0.0803363	0.176126	2655.99	0.256026	3.66358	3.67251
191	0.0277798	0.0807574	0.177045	2656.16	0.257349	3.66334	3.67237
192	0.0279253	0.0811785	0.177965	2656.33	0.258671	3.6631	3.67222
193	0.0280707	0.0815995	0.178884	2656.5	0.259992	3.66286	3.67208
194	0.0282162	0.0820205	0.179803	2656.68	0.261314	3.66262	3.67193
195	0.0283616	0.0824415	0.180722	2656.85	0.262635	3.66238	3.67179
196	0.028507	0.0828624	0.18164	2657.03	0.263955	3.66214	3.67164
197	0.0286525	0.0832833	0.182559	2657.2	0.265275	3.6619	3.67149
198	0.0287979	0.0837042	0.183477	2657.38	0.266595	3.66165	3.67135
199	0.0289434	0.0841251	0.184396	2657.56	0.267914	3.66141	3.6712
200	0.0290888	0.0845459	0.185314	2657.74	0.269233	3.66116	3.67105
201	0.0292343	0.0849667	0.186232	2657.92	0.270552	3.66091	3.6709
202	0.0293797	0.0853875	0.18715	2658.1	0.27187	3.66067	3.67075
203	0.0295252	0.0858082	0.188068	2658.28	0.273187	3.66042	3.6706
204	0.0296706	0.0862289	0.188986	2658.46	0.274505	3.66016	3.67044
205	0.029816	0.0866496	0.189904	2658.65	0.275822	3.65991	3.67029
206	0.0299615	0.0870703	0.190821	2658.83	0.277138	3.65966	3.67014
207	0.0301069	0.0874909	0.191738	2659.02	0.278454	3.6594	3.66998
208	0.0302524	0.0879115	0.192656	2659.2	0.27977	3.65915	3.66983
209	0.0303978	0.0883321	0.193573	2659.39	0.281085	3.65889	3.66967
210	0.0305433	0.0887526	0.19449	2659.58	0.2824	3.65863	3.66951
211	0.0306887	0.0891731	0.195407	2659.77	0.283714	3.65837	3.66936
212	0.0308342	0.0895936	0.196323	2659.95	0.285028	3.65811	3.6692
213	0.0309796	0.0900141	0.19724	2660.15	0.286341	3.65785	3.66904
214	0.031125	0.0904345	0.198156	2660.34	0.287654	3.65759	3.66888
215	0.0312705	0.0908549	0.199073	2660.53	0.288967	3.65732	3.66872
216	0.0314159	0.0912753	0.199989	2660.72	0.290279	3.65706	3.66856
217	0.0315614	0.0916956	0.200905	2660.92	0.291591	3.65679	3.6684
218	0.0317068	0.0921159	0.201821	2661.11	0.292902	3.65652	3.66824
219	0.0318523	0.0925362	0.202737	2661.31	0.294213	3.65625	3.66807
220	0.0319977	0.0929564	0.203653	2661.5	0.295524	3.65598	3.66791
221	0.0321431	0.0933766	0.204568	2661.7	0.296834	3.65571	3.66774
222	0.0322886	0.0937968	0.205483	2661.9	0.298143	3.65544	3.66758
223	0.032434	0.0942169	0.206399	2662.1	0.299452	3.65517	3.66741
224	0.0325795	0.094637	0.207314	2662.3	0.300761	3.65489	3.66725
225	0.0327249	0.0950571	0.208229	2662.5	0.302069	3.65462	3.66708
226	0.0328704	0.0954772	0.209144	2662.7	0.303377	3.65434	3.66691
227	0.0330158	0.0958972	0.210058	2662.9	0.304684	3.65406	3.66674
228	0.0331613	0.0963172	0.210973	2663.11	0.305991	3.65378	3.66657
229	0.0333067	0.0967371	0.211887	2663.31	0.307298	3.6535	3.6664
230	0.0334521	0.097157	0.212802	2663.52	0.308604	3.65322	3.66623
231	0.0335976	0.0975769	0.213716	2663.72	0.309909	3.65294	3.66606
232	0.033743	0.0979968	0.21463	2663.93	0.311214	3.65265	3.66589
